id,chars
https://grundbuecher.acdh.oeaw.ac.at/e00365_1456-08-04.html,922
https://grundbuecher.acdh.oeaw.ac.at/e00366_1457-03-14.html,841
https://grundbuecher.acdh.oeaw.ac.at/e00367_1459-04-30.html,604
https://grundbuecher.acdh.oeaw.ac.at/e00368_1461-04-29.html,734
https://grundbuecher.acdh.oeaw.ac.at/e00369_1463-03-04.html,688
https://grundbuecher.acdh.oeaw.ac.at/e00370_1463-06-08.html,1643
https://grundbuecher.acdh.oeaw.ac.at/e00371_1464-06-22.html,1302
https://grundbuecher.acdh.oeaw.ac.at/e00372_1464-07-09.html,1171
https://grundbuecher.acdh.oeaw.ac.at/e00373_1464-09-07.html,797
https://grundbuecher.acdh.oeaw.ac.at/e00374_1464-10-01.html,766
https://grundbuecher.acdh.oeaw.ac.at/e00375_1465-08-06.html,1198
https://grundbuecher.acdh.oeaw.ac.at/e00376_1465-11-19.html,1324
https://grundbuecher.acdh.oeaw.ac.at/e00377_1466-10-10.html,1316
https://grundbuecher.acdh.oeaw.ac.at/e00378_1466-12-05.html,488
https://grundbuecher.acdh.oeaw.ac.at/e00379_1467-05-22.html,879
https://grundbuecher.acdh.oeaw.ac.at/e00380_1469-01-28.html,1339
https://grundbuecher.acdh.oeaw.ac.at/e00381_1469-02-01.html,914
https://grundbuecher.acdh.oeaw.ac.at/e00382_1470-02-26.html,976
https://grundbuecher.acdh.oeaw.ac.at/e00383_1471-03-11.html,716
https://grundbuecher.acdh.oeaw.ac.at/e00384_1471-04-23.html,1524
https://grundbuecher.acdh.oeaw.ac.at/e00385_1471-05-24.html,842
https://grundbuecher.acdh.oeaw.ac.at/e00386_1471-06-28.html,881
https://grundbuecher.acdh.oeaw.ac.at/e00387_1473-10-06.html,946
https://grundbuecher.acdh.oeaw.ac.at/e00388_1473-11-18.html,575
https://grundbuecher.acdh.oeaw.ac.at/e00389_1438-07-01.html,775
https://grundbuecher.acdh.oeaw.ac.at/e00390_1438-12-19.html,771
https://grundbuecher.acdh.oeaw.ac.at/e00391_1439-03-12.html,651
https://grundbuecher.acdh.oeaw.ac.at/e00392_1439-04-20.html,590
https://grundbuecher.acdh.oeaw.ac.at/e00393_1442-05-30.html,808
https://grundbuecher.acdh.oeaw.ac.at/e00394_1442-06-01.html,813
https://grundbuecher.acdh.oeaw.ac.at/e00395_1442-06-22.html,457
https://grundbuecher.acdh.oeaw.ac.at/e00396_1442-11-23.html,1168
https://grundbuecher.acdh.oeaw.ac.at/e00397_1444-02-26.html,961
https://grundbuecher.acdh.oeaw.ac.at/e00398_1444-04-20.html,646
https://grundbuecher.acdh.oeaw.ac.at/e00399_1444-12-14.html,843
https://grundbuecher.acdh.oeaw.ac.at/e00400_1445-04-09.html,1306
https://grundbuecher.acdh.oeaw.ac.at/e00401_1445-07-09.html,309
https://grundbuecher.acdh.oeaw.ac.at/e00402_1445-10-01.html,603
https://grundbuecher.acdh.oeaw.ac.at/e00403_1446-10-05.html,626
https://grundbuecher.acdh.oeaw.ac.at/e00404_1447-03-13.html,468
https://grundbuecher.acdh.oeaw.ac.at/e00405_1447-07-19.html,498
https://grundbuecher.acdh.oeaw.ac.at/e00406_1448-05-31.html,783
https://grundbuecher.acdh.oeaw.ac.at/e00407_1450-03-16.html,588
https://grundbuecher.acdh.oeaw.ac.at/e00408_1450-04-27.html,459
https://grundbuecher.acdh.oeaw.ac.at/e00409_1451-02-10.html,617
https://grundbuecher.acdh.oeaw.ac.at/e00410_1451-04-09.html,439
https://grundbuecher.acdh.oeaw.ac.at/e00411_1451-08-30.html,767
https://grundbuecher.acdh.oeaw.ac.at/e00412_1451-11-19.html,572
https://grundbuecher.acdh.oeaw.ac.at/e00413_1452-07-21.html,1130
https://grundbuecher.acdh.oeaw.ac.at/e00414_1452-07-21.html,511
https://grundbuecher.acdh.oeaw.ac.at/e00415_1454-05-24.html,1059
https://grundbuecher.acdh.oeaw.ac.at/e00416_1455-12-19.html,1099
https://grundbuecher.acdh.oeaw.ac.at/e00417_1455-12-22.html,1479
https://grundbuecher.acdh.oeaw.ac.at/e00418_1456-12-13.html,699
https://grundbuecher.acdh.oeaw.ac.at/e00419_1457-02-16.html,1273
https://grundbuecher.acdh.oeaw.ac.at/e00420_1458-06-12.html,1030
https://grundbuecher.acdh.oeaw.ac.at/e00421_1458-06-14.html,940
https://grundbuecher.acdh.oeaw.ac.at/e00422_1461-10-07.html,830
https://grundbuecher.acdh.oeaw.ac.at/e00423_1468-02-22.html,1038
https://grundbuecher.acdh.oeaw.ac.at/e00424_1470-05-28.html,1165
https://grundbuecher.acdh.oeaw.ac.at/e00425_1473-01-29.html,479
https://grundbuecher.acdh.oeaw.ac.at/e00426_1473-08-13.html,752
https://grundbuecher.acdh.oeaw.ac.at/e00427_1439-05-13.html,503
https://grundbuecher.acdh.oeaw.ac.at/e00428_1440-07-13.html,923
https://grundbuecher.acdh.oeaw.ac.at/e00429_1440-09-09.html,820
https://grundbuecher.acdh.oeaw.ac.at/e00430_1452-05-24.html,612
https://grundbuecher.acdh.oeaw.ac.at/e00431_1454-04-05.html,724
https://grundbuecher.acdh.oeaw.ac.at/e00432_1455_vi_23.html,669
https://grundbuecher.acdh.oeaw.ac.at/e00433_1456-08-09.html,814
https://grundbuecher.acdh.oeaw.ac.at/e00434_1457-01-26.html,780
https://grundbuecher.acdh.oeaw.ac.at/e00435_1457-01-28.html,923
https://grundbuecher.acdh.oeaw.ac.at/e00436_1457-06-06.html,1284
https://grundbuecher.acdh.oeaw.ac.at/e00437_1459-06-18.html,750
https://grundbuecher.acdh.oeaw.ac.at/e00438_1461-04-27.html,1126
https://grundbuecher.acdh.oeaw.ac.at/e00439_1461-11-27.html,648
https://grundbuecher.acdh.oeaw.ac.at/e00440_1463-03-15.html,696
https://grundbuecher.acdh.oeaw.ac.at/e00441_1463-03-25.html,1260
https://grundbuecher.acdh.oeaw.ac.at/e00442_1463-05-18.html,1625
https://grundbuecher.acdh.oeaw.ac.at/e00443_1463-06-11.html,1241
https://grundbuecher.acdh.oeaw.ac.at/e00444_1468-06-08.html,799
https://grundbuecher.acdh.oeaw.ac.at/e00445_1469-10-18.html,1203
https://grundbuecher.acdh.oeaw.ac.at/e00446_1438-02-14.html,1166
https://grundbuecher.acdh.oeaw.ac.at/e00447_1438-01-17.html,903
https://grundbuecher.acdh.oeaw.ac.at/e00448_1438-02-14.html,1236
https://grundbuecher.acdh.oeaw.ac.at/e00449_1438-03-05.html,588
https://grundbuecher.acdh.oeaw.ac.at/e00450_1438-06-23.html,3056
https://grundbuecher.acdh.oeaw.ac.at/e00450a_1438-06-13.html,640
https://grundbuecher.acdh.oeaw.ac.at/e00450b_1438-07-07.html,2224
https://grundbuecher.acdh.oeaw.ac.at/e00451_1438-07-21.html,987
https://grundbuecher.acdh.oeaw.ac.at/e00452_1438-08-04.html,599
https://grundbuecher.acdh.oeaw.ac.at/e00453_1438-11-19.html,614
https://grundbuecher.acdh.oeaw.ac.at/e00454_1438-11-24.html,652
https://grundbuecher.acdh.oeaw.ac.at/e00455_1438-12-03.html,665
https://grundbuecher.acdh.oeaw.ac.at/e00456_1439-01-16.html,1047
https://grundbuecher.acdh.oeaw.ac.at/e00457_1439-01-26.html,466
https://grundbuecher.acdh.oeaw.ac.at/e00458_1439-01-26.html,403
https://grundbuecher.acdh.oeaw.ac.at/e00459_1439-02-13.html,2013
https://grundbuecher.acdh.oeaw.ac.at/e00460_1439-03-11.html,949
https://grundbuecher.acdh.oeaw.ac.at/e00461_1439-04-20.html,489
https://grundbuecher.acdh.oeaw.ac.at/e00462_1439-05-08.html,836
https://grundbuecher.acdh.oeaw.ac.at/e00463_1439-06-12.html,664
https://grundbuecher.acdh.oeaw.ac.at/e00464_1439-09-04.html,1205
https://grundbuecher.acdh.oeaw.ac.at/e00465_1439-09-15.html,2721
https://grundbuecher.acdh.oeaw.ac.at/e00466_1440-02-05.html,812
https://grundbuecher.acdh.oeaw.ac.at/e00467_1440-02-19.html,916
https://grundbuecher.acdh.oeaw.ac.at/e00468_1440-03-09.html,463
https://grundbuecher.acdh.oeaw.ac.at/e00469_1440-03-09.html,1207
https://grundbuecher.acdh.oeaw.ac.at/e00470_1440-04-23.html,579
https://grundbuecher.acdh.oeaw.ac.at/e00471_1440-05-02.html,945
https://grundbuecher.acdh.oeaw.ac.at/e00472_1440-05-11.html,426
https://grundbuecher.acdh.oeaw.ac.at/e00473_1440-06-17.html,610
https://grundbuecher.acdh.oeaw.ac.at/e00474_1440-06-22.html,1942
https://grundbuecher.acdh.oeaw.ac.at/e00475_1440-07-06.html,577
https://grundbuecher.acdh.oeaw.ac.at/e00476_1440-07-15.html,743
https://grundbuecher.acdh.oeaw.ac.at/e00477_1440-08-29.html,1093
https://grundbuecher.acdh.oeaw.ac.at/e00478_1440-08-29.html,344
https://grundbuecher.acdh.oeaw.ac.at/e00479_1440-08-31.html,957
https://grundbuecher.acdh.oeaw.ac.at/e00480_1440-08-05.html,1003
https://grundbuecher.acdh.oeaw.ac.at/e00481_1440-12-07.html,787
https://grundbuecher.acdh.oeaw.ac.at/e00482_1440-12-02.html,524
https://grundbuecher.acdh.oeaw.ac.at/e00483_1441-03-01.html,1496
https://grundbuecher.acdh.oeaw.ac.at/e00484_1441-03-06.html,715
https://grundbuecher.acdh.oeaw.ac.at/e00485_1441-03-29.html,686
https://grundbuecher.acdh.oeaw.ac.at/e00486_1441-03-31.html,483
https://grundbuecher.acdh.oeaw.ac.at/e00487_1441-05-03.html,960
https://grundbuecher.acdh.oeaw.ac.at/e00488_1441-05-17.html,634
https://grundbuecher.acdh.oeaw.ac.at/e00489_1441-03-06.html,1117
https://grundbuecher.acdh.oeaw.ac.at/e00490_1441-06-12.html,811
https://grundbuecher.acdh.oeaw.ac.at/e00491_1441-06-21.html,572
https://grundbuecher.acdh.oeaw.ac.at/e00492_1441-07-14.html,578
https://grundbuecher.acdh.oeaw.ac.at/e00493_1441-07-17.html,876
https://grundbuecher.acdh.oeaw.ac.at/e00494_1441-06-28.html,998
https://grundbuecher.acdh.oeaw.ac.at/e00495_1441-08-21.html,869
https://grundbuecher.acdh.oeaw.ac.at/e00496_1441-09-11.html,555
https://grundbuecher.acdh.oeaw.ac.at/e00497_1441-09-20.html,1859
https://grundbuecher.acdh.oeaw.ac.at/e00498_1441-11-03.html,1631
https://grundbuecher.acdh.oeaw.ac.at/e00499_1441-11-03.html,1795
https://grundbuecher.acdh.oeaw.ac.at/e00500_1441-11-13.html,718
https://grundbuecher.acdh.oeaw.ac.at/e00501_1441-11-17.html,570
https://grundbuecher.acdh.oeaw.ac.at/e00502_1441-12-15.html,965
https://grundbuecher.acdh.oeaw.ac.at/e00503_1442-02-21.html,607
https://grundbuecher.acdh.oeaw.ac.at/e00504_1442-02-21.html,533
https://grundbuecher.acdh.oeaw.ac.at/e00505_1442-03-12.html,432
https://grundbuecher.acdh.oeaw.ac.at/e00506_1442-03-12.html,568
https://grundbuecher.acdh.oeaw.ac.at/e00507_1442-05-09.html,590
https://grundbuecher.acdh.oeaw.ac.at/e00508_1442-03-21.html,1091
https://grundbuecher.acdh.oeaw.ac.at/e00509_1442-03-23.html,1413
https://grundbuecher.acdh.oeaw.ac.at/e00510_1442-05-30.html,711
https://grundbuecher.acdh.oeaw.ac.at/e00511_1442-07-06.html,689
https://grundbuecher.acdh.oeaw.ac.at/e00512_1442-08-22.html,1088
https://grundbuecher.acdh.oeaw.ac.at/e00513_1442-08-06.html,1039
https://grundbuecher.acdh.oeaw.ac.at/e00514_1442-07-02.html,1297
https://grundbuecher.acdh.oeaw.ac.at/e00514a_1442-09-12.html,1026
https://grundbuecher.acdh.oeaw.ac.at/e00515_1442-09-19.html,853
https://grundbuecher.acdh.oeaw.ac.at/e00516_1442-11-05.html,1061
https://grundbuecher.acdh.oeaw.ac.at/e00517_1442-11-09.html,713
https://grundbuecher.acdh.oeaw.ac.at/e00518_1442-12-14.html,748
https://grundbuecher.acdh.oeaw.ac.at/e00519_1443-01-03.html,679
https://grundbuecher.acdh.oeaw.ac.at/e00520_1443-03-20.html,590
https://grundbuecher.acdh.oeaw.ac.at/e00521_1443-03-22.html,514
https://grundbuecher.acdh.oeaw.ac.at/e00522_1443-05-16.html,3030
https://grundbuecher.acdh.oeaw.ac.at/e00523_1443-07-24.html,778
https://grundbuecher.acdh.oeaw.ac.at/e00524_1443-07-31.html,488
https://grundbuecher.acdh.oeaw.ac.at/e00525_1443-07-31.html,473
https://grundbuecher.acdh.oeaw.ac.at/e00526_1443-07-31.html,668
https://grundbuecher.acdh.oeaw.ac.at/e00527_1443-08-21.html,927
https://grundbuecher.acdh.oeaw.ac.at/e00528_1443-09-18.html,500
https://grundbuecher.acdh.oeaw.ac.at/e00529_1443-09-23.html,556
https://grundbuecher.acdh.oeaw.ac.at/e00530_1443-09-27.html,903
https://grundbuecher.acdh.oeaw.ac.at/e00531_1443-10-21.html,657
https://grundbuecher.acdh.oeaw.ac.at/e00532_1443-11-08.html,883
https://grundbuecher.acdh.oeaw.ac.at/e00533_1443-11-22.html,472
https://grundbuecher.acdh.oeaw.ac.at/e00534_1443-11-18.html,639
https://grundbuecher.acdh.oeaw.ac.at/e00535_1444-02-16.html,700
https://grundbuecher.acdh.oeaw.ac.at/e00536_1444-03-09.html,667
https://grundbuecher.acdh.oeaw.ac.at/e00537_1444-04-20.html,709
https://grundbuecher.acdh.oeaw.ac.at/e00538_1444-05-06.html,947
https://grundbuecher.acdh.oeaw.ac.at/e00539_1444-04-29.html,789
https://grundbuecher.acdh.oeaw.ac.at/e00540_1444-07-15.html,637
https://grundbuecher.acdh.oeaw.ac.at/e00541_1444-07-17.html,1979
https://grundbuecher.acdh.oeaw.ac.at/e00542_1444-07-17.html,1689
https://grundbuecher.acdh.oeaw.ac.at/e00543_1444-08-21.html,564
https://grundbuecher.acdh.oeaw.ac.at/e00544_1444-09-14.html,459
https://grundbuecher.acdh.oeaw.ac.at/e00545_1444-11-06.html,1207
https://grundbuecher.acdh.oeaw.ac.at/e00546_1444-11-18.html,1313
https://grundbuecher.acdh.oeaw.ac.at/e00547_1444-11-16.html,695
https://grundbuecher.acdh.oeaw.ac.at/e00548_1445-02-26.html,893
https://grundbuecher.acdh.oeaw.ac.at/e00549_1445-04-21.html,749
https://grundbuecher.acdh.oeaw.ac.at/e00550_1445_unvollstaendig.html,795
https://grundbuecher.acdh.oeaw.ac.at/e00551_1445-04-09.html,3438
https://grundbuecher.acdh.oeaw.ac.at/e00552_1445-07-09.html,409
https://grundbuecher.acdh.oeaw.ac.at/e00553_1445-07-09.html,431
https://grundbuecher.acdh.oeaw.ac.at/e00554_1445-07-05.html,1064
https://grundbuecher.acdh.oeaw.ac.at/e00555_1445-08-20.html,574
https://grundbuecher.acdh.oeaw.ac.at/e00556_1445-09-13.html,1407
https://grundbuecher.acdh.oeaw.ac.at/e00557_1445-09-17.html,1260
https://grundbuecher.acdh.oeaw.ac.at/e00558_1445-11-05.html,1168
https://grundbuecher.acdh.oeaw.ac.at/e00559_1445-05-05.html,897
https://grundbuecher.acdh.oeaw.ac.at/e00560_1445-12-10.html,1047
https://grundbuecher.acdh.oeaw.ac.at/e00561_1446-03-21.html,1202
https://grundbuecher.acdh.oeaw.ac.at/e00562_1446-03-23.html,1002
https://grundbuecher.acdh.oeaw.ac.at/e00563_1446-04-01.html,459
https://grundbuecher.acdh.oeaw.ac.at/e00564_1446-03-30.html,622
https://grundbuecher.acdh.oeaw.ac.at/e00565_1446-04-22.html,666
https://grundbuecher.acdh.oeaw.ac.at/e00566_1446-04-01.html,541
https://grundbuecher.acdh.oeaw.ac.at/e00567_1446-05-09.html,592
https://grundbuecher.acdh.oeaw.ac.at/e00568_1444-07-17.html,1752
https://grundbuecher.acdh.oeaw.ac.at/e00569_1446-05-11.html,818
https://grundbuecher.acdh.oeaw.ac.at/e00570_1446-04-27.html,642
https://grundbuecher.acdh.oeaw.ac.at/e00571_1446-05-11.html,2161
https://grundbuecher.acdh.oeaw.ac.at/e00572_1446-05-16.html,796
https://grundbuecher.acdh.oeaw.ac.at/e00573_1446-03-09.html,999
https://grundbuecher.acdh.oeaw.ac.at/e00574_1446-06-27.html,984
https://grundbuecher.acdh.oeaw.ac.at/e00575_1446-06-22.html,978
https://grundbuecher.acdh.oeaw.ac.at/e00576_1446-06-27.html,1332
https://grundbuecher.acdh.oeaw.ac.at/e00577_1446-11-19.html,1733
https://grundbuecher.acdh.oeaw.ac.at/e00578_1446-09-26.html,589
https://grundbuecher.acdh.oeaw.ac.at/e00579_1446-09-23.html,1587
https://grundbuecher.acdh.oeaw.ac.at/e00580_1447-02-15.html,507
https://grundbuecher.acdh.oeaw.ac.at/e00581_1446-11-09.html,597
https://grundbuecher.acdh.oeaw.ac.at/e00582_1447-03-09.html,750
https://grundbuecher.acdh.oeaw.ac.at/e00583_1447-03-13.html,1056
https://grundbuecher.acdh.oeaw.ac.at/e00584_1446-11-09.html,460
https://grundbuecher.acdh.oeaw.ac.at/e00585_1447-04-19.html,664
https://grundbuecher.acdh.oeaw.ac.at/e00586_1447-04-21.html,1967
https://grundbuecher.acdh.oeaw.ac.at/e00587_1447-05-05.html,1114
https://grundbuecher.acdh.oeaw.ac.at/e00588_1447-05-08.html,534
https://grundbuecher.acdh.oeaw.ac.at/e00589_1447-05-12.html,834
https://grundbuecher.acdh.oeaw.ac.at/e00590_1447-05-15.html,897
https://grundbuecher.acdh.oeaw.ac.at/e00591_1447-06-09.html,852
https://grundbuecher.acdh.oeaw.ac.at/e00592_1447-06-12.html,559
https://grundbuecher.acdh.oeaw.ac.at/e00593_1447-06-28.html,704
https://grundbuecher.acdh.oeaw.ac.at/e00594_1447-07-07.html,754
https://grundbuecher.acdh.oeaw.ac.at/e00595_1447-04-14.html,905
https://grundbuecher.acdh.oeaw.ac.at/e00596_1447-09-16.html,496
https://grundbuecher.acdh.oeaw.ac.at/e00597_1447-09-20.html,800
https://grundbuecher.acdh.oeaw.ac.at/e00598_1447-11-17.html,1325
https://grundbuecher.acdh.oeaw.ac.at/e00599_1447-11-20.html,795
https://grundbuecher.acdh.oeaw.ac.at/e00600_1447-12-13.html,1406
https://grundbuecher.acdh.oeaw.ac.at/e00601_1447-12-04.html,803
https://grundbuecher.acdh.oeaw.ac.at/e00602_1447-12-11.html,1531
https://grundbuecher.acdh.oeaw.ac.at/e00603_1447-12-18.html,695
https://grundbuecher.acdh.oeaw.ac.at/e00604_1448-02-24.html,840
https://grundbuecher.acdh.oeaw.ac.at/e00605_1448-03-04.html,624
https://grundbuecher.acdh.oeaw.ac.at/e00606_1448-04-03.html,768
https://grundbuecher.acdh.oeaw.ac.at/e00607_1448-03-13.html,565
https://grundbuecher.acdh.oeaw.ac.at/e00608_1448-04-29.html,1002
https://grundbuecher.acdh.oeaw.ac.at/e00609_1448-05-06.html,499
https://grundbuecher.acdh.oeaw.ac.at/e00610_1448-05-29.html,814
https://grundbuecher.acdh.oeaw.ac.at/e00611_1448-06-21.html,850
https://grundbuecher.acdh.oeaw.ac.at/e00612_1448-07-10.html,719
https://grundbuecher.acdh.oeaw.ac.at/e00613_1448-07-17.html,1391
https://grundbuecher.acdh.oeaw.ac.at/e00614_1448-07-29.html,731
https://grundbuecher.acdh.oeaw.ac.at/e00615_1448-06-26.html,1116
https://grundbuecher.acdh.oeaw.ac.at/e00616_1448-07-19.html,547
https://grundbuecher.acdh.oeaw.ac.at/e00617_1448-08-26.html,553
https://grundbuecher.acdh.oeaw.ac.at/e00618_1448-09-02.html,1417
https://grundbuecher.acdh.oeaw.ac.at/e00619_1448-09-04.html,1138
https://grundbuecher.acdh.oeaw.ac.at/e00620_1448-11-20.html,1312
https://grundbuecher.acdh.oeaw.ac.at/e00621_1448-11-27.html,969
https://grundbuecher.acdh.oeaw.ac.at/e00622_1448-12-09.html,643
https://grundbuecher.acdh.oeaw.ac.at/e00623_1448-12-13.html,481
https://grundbuecher.acdh.oeaw.ac.at/e00624_1448-09-23.html,711
https://grundbuecher.acdh.oeaw.ac.at/e00625_1448-12-11.html,884
https://grundbuecher.acdh.oeaw.ac.at/e00626_1448-12-20.html,948
https://grundbuecher.acdh.oeaw.ac.at/e00627_1448-12-20.html,931
https://grundbuecher.acdh.oeaw.ac.at/e00628_1449-03-12.html,715
https://grundbuecher.acdh.oeaw.ac.at/e00629_1449-03-28.html,533
https://grundbuecher.acdh.oeaw.ac.at/e00630_1449-03-28.html,631
https://grundbuecher.acdh.oeaw.ac.at/e00631_1449-03-28.html,464
https://grundbuecher.acdh.oeaw.ac.at/e00632_1449-04-25.html,1390
https://grundbuecher.acdh.oeaw.ac.at/e00633_1449-04-28.html,558
https://grundbuecher.acdh.oeaw.ac.at/e00634_1449-04-28.html,558
https://grundbuecher.acdh.oeaw.ac.at/e00635_1449-05-23.html,386
https://grundbuecher.acdh.oeaw.ac.at/e00636_1449-05-26.html,1395
https://grundbuecher.acdh.oeaw.ac.at/e00637_1449-06-13.html,722
https://grundbuecher.acdh.oeaw.ac.at/e00638_1449-05-30.html,679
https://grundbuecher.acdh.oeaw.ac.at/e00639_1449-06-20.html,1162
https://grundbuecher.acdh.oeaw.ac.at/e00640_1449-08-04.html,939
https://grundbuecher.acdh.oeaw.ac.at/e00641_1449-08-04.html,596
https://grundbuecher.acdh.oeaw.ac.at/e00642_1449-08-04.html,689
https://grundbuecher.acdh.oeaw.ac.at/e00643_1449-08-04.html,626
https://grundbuecher.acdh.oeaw.ac.at/e00644_1449-11-14.html,475
https://grundbuecher.acdh.oeaw.ac.at/e00645_1449-12-22.html,828
https://grundbuecher.acdh.oeaw.ac.at/e00646_1449-12-24.html,868
https://grundbuecher.acdh.oeaw.ac.at/e00647_1450-03-04.html,691
https://grundbuecher.acdh.oeaw.ac.at/e00648_1450-03-09.html,681
https://grundbuecher.acdh.oeaw.ac.at/e00649_1450-03-18.html,925
https://grundbuecher.acdh.oeaw.ac.at/e00650_1450-03-20.html,467
https://grundbuecher.acdh.oeaw.ac.at/e00651_1450-03-18.html,407
https://grundbuecher.acdh.oeaw.ac.at/e00652_1450-04-29.html,488
https://grundbuecher.acdh.oeaw.ac.at/e00653_1450-05-13.html,679
https://grundbuecher.acdh.oeaw.ac.at/e00654_1450-05-11.html,2533
https://grundbuecher.acdh.oeaw.ac.at/e00655_1450-06-08.html,1015
https://grundbuecher.acdh.oeaw.ac.at/e00656_1450-07-06.html,892
https://grundbuecher.acdh.oeaw.ac.at/e00657_1450-07-08.html,689
https://grundbuecher.acdh.oeaw.ac.at/e00658_1450-07-13.html,1025
https://grundbuecher.acdh.oeaw.ac.at/e00659_1451-08-13.html,1243
https://grundbuecher.acdh.oeaw.ac.at/e00660_1450-08-26.html,1043
https://grundbuecher.acdh.oeaw.ac.at/e00661_1450-07-06.html,948
https://grundbuecher.acdh.oeaw.ac.at/e00662_1450-10-12.html,793
https://grundbuecher.acdh.oeaw.ac.at/e00663_1450-11-20.html,536
https://grundbuecher.acdh.oeaw.ac.at/e00664_1450-12-02.html,1963
https://grundbuecher.acdh.oeaw.ac.at/e00665_1450-11-16.html,871
https://grundbuecher.acdh.oeaw.ac.at/e00666_1450-12-11.html,1192
https://grundbuecher.acdh.oeaw.ac.at/e00667_1450-12-11.html,729
https://grundbuecher.acdh.oeaw.ac.at/e00668_1451-02-05.html,590
https://grundbuecher.acdh.oeaw.ac.at/e00669_1451-04-07.html,480
https://grundbuecher.acdh.oeaw.ac.at/e00670_1451-04-07.html,950
https://grundbuecher.acdh.oeaw.ac.at/e00671_1451-05-12.html,615
https://grundbuecher.acdh.oeaw.ac.at/e00672_1451-05-14.html,836
https://grundbuecher.acdh.oeaw.ac.at/e00673_1451-04-12.html,636
https://grundbuecher.acdh.oeaw.ac.at/e00674_1451-05-14.html,676
https://grundbuecher.acdh.oeaw.ac.at/e00675_1451-06-04.html,964
https://grundbuecher.acdh.oeaw.ac.at/e00676_1451-05-12.html,712
https://grundbuecher.acdh.oeaw.ac.at/e00677_1451-09-22.html,2920
https://grundbuecher.acdh.oeaw.ac.at/e00678_1451-09-27.html,887
https://grundbuecher.acdh.oeaw.ac.at/e00679_1450-09-04.html,1654
https://grundbuecher.acdh.oeaw.ac.at/e00680_1450-09-04.html,991
https://grundbuecher.acdh.oeaw.ac.at/e00681_1451-11-19.html,737
https://grundbuecher.acdh.oeaw.ac.at/e00682_1451-12-10.html,1052
https://grundbuecher.acdh.oeaw.ac.at/e00683_1452-09-01.html,970
https://grundbuecher.acdh.oeaw.ac.at/e00684_1452-02-16.html,458
https://grundbuecher.acdh.oeaw.ac.at/e00685_1452-02-13.html,1202
https://grundbuecher.acdh.oeaw.ac.at/e00686_1452-03-22.html,799
https://grundbuecher.acdh.oeaw.ac.at/e00687_1452-03-18.html,1234
https://grundbuecher.acdh.oeaw.ac.at/e00688_1452-09-15.html,527
https://grundbuecher.acdh.oeaw.ac.at/e00689_1452-05-12.html,829
https://grundbuecher.acdh.oeaw.ac.at/e00690_1452-05-15.html,618
https://grundbuecher.acdh.oeaw.ac.at/e00691_1452-05-23.html,889
https://grundbuecher.acdh.oeaw.ac.at/e00692_1452-05-20.html,693
https://grundbuecher.acdh.oeaw.ac.at/e00693_1452-06-21.html,2064
https://grundbuecher.acdh.oeaw.ac.at/e00694_1452-07-07.html,539
https://grundbuecher.acdh.oeaw.ac.at/e00695_1452-07-07.html,756
https://grundbuecher.acdh.oeaw.ac.at/e00696_1452-07-21.html,654
https://grundbuecher.acdh.oeaw.ac.at/e00697_1452-10-27.html,968
https://grundbuecher.acdh.oeaw.ac.at/e00698_1452-12-13.html,643
https://grundbuecher.acdh.oeaw.ac.at/e00699_1453-01-12.html,585
https://grundbuecher.acdh.oeaw.ac.at/e00700_1453-02-19.html,398
https://grundbuecher.acdh.oeaw.ac.at/e00701_1452-02-23.html,1036
https://grundbuecher.acdh.oeaw.ac.at/e00702_1453-03-14.html,565
https://grundbuecher.acdh.oeaw.ac.at/e00703_1453-05-02.html,725
https://grundbuecher.acdh.oeaw.ac.at/e00704_1453-06-04.html,654
https://grundbuecher.acdh.oeaw.ac.at/e00705_1453-06-11.html,1552
https://grundbuecher.acdh.oeaw.ac.at/e00706_1453-07-09.html,684
https://grundbuecher.acdh.oeaw.ac.at/e00707_1453-08-01.html,936
https://grundbuecher.acdh.oeaw.ac.at/e00708_1453-07-09.html,620
https://grundbuecher.acdh.oeaw.ac.at/e00709_1453-08-31.html,480
https://grundbuecher.acdh.oeaw.ac.at/e00710_1453-10-05.html,521
https://grundbuecher.acdh.oeaw.ac.at/e00711_1453-11-26.html,846
https://grundbuecher.acdh.oeaw.ac.at/e00712_1453-12-10.html,807
https://grundbuecher.acdh.oeaw.ac.at/e00713_1453-12-11.html,1020
https://grundbuecher.acdh.oeaw.ac.at/e00714_1453-11-28.html,982
https://grundbuecher.acdh.oeaw.ac.at/e00715_1454-01-21.html,1800
https://grundbuecher.acdh.oeaw.ac.at/e00716_1454-01-30.html,762
https://grundbuecher.acdh.oeaw.ac.at/e00717_1454-01-30.html,560
https://grundbuecher.acdh.oeaw.ac.at/e00718_1454-03-15.html,443
https://grundbuecher.acdh.oeaw.ac.at/e00719_1454-03-15.html,435
https://grundbuecher.acdh.oeaw.ac.at/e00720_1454-04-12.html,557
https://grundbuecher.acdh.oeaw.ac.at/e00721_1454-04-27.html,707
https://grundbuecher.acdh.oeaw.ac.at/e00722_1454-04-27.html,1008
https://grundbuecher.acdh.oeaw.ac.at/e00723_1454-02-25.html,742
https://grundbuecher.acdh.oeaw.ac.at/e00724_1454-06-16.html,966
https://grundbuecher.acdh.oeaw.ac.at/e00725_1454-07-17.html,752
https://grundbuecher.acdh.oeaw.ac.at/e00726_1454-08-02.html,459
